TIME,ACTUAL_MW,DAM_MW,2DA_MW,TEMP_F
2021-09-27 08:00:00,331.0,329.73,333.31,57.92
2021-09-27 09:00:00,338.0,335.63,339.6,62.959999999999994
2021-09-27 10:00:00,346.0,346.87,351.2,69.08
2021-09-27 11:00:00,356.0,358.14,362.91,71.96
2021-09-27 12:00:00,372.0,371.67,376.97,75.02
2021-09-27 13:00:00,391.0,389.31,395.17,78.98
2021-09-27 14:00:00,408.0,406.4,412.49,80.96
2021-09-27 15:00:00,422.0,421.32,427.51,82.94
2021-09-27 16:00:00,429.0,430.89,437.0,84.02
2021-09-27 17:00:00,425.0,432.3,437.32,84.02
2021-09-27 18:00:00,411.0,419.15,422.99,82.04
2021-09-27 19:00:00,400.0,414.05,419.95,78.08
2021-09-27 20:00:00,382.0,396.11,401.53,73.94
2021-09-27 21:00:00,361.0,374.55,377.15,69.98
2021-09-27 22:00:00,339.0,345.42,347.94,68.0
2021-09-27 23:00:00,320.0,321.08,323.59,66.02
2021-09-28 00:00:00,306.0,293.83,296.06,66.02
2021-09-28 01:00:00,294.0,283.47,283.7,64.94
2021-09-28 02:00:00,285.0,275.42,275.63,64.94
2021-09-28 03:00:00,282.0,274.5,274.5,64.94
2021-09-28 04:00:00,286.0,275.26,275.47,64.04
2021-09-28 05:00:00,300.0,286.6,286.84,60.980000000000004
2021-09-28 06:00:00,320.0,312.15,312.39,59.0
2021-09-28 07:00:00,332.0,324.72,324.74,59.0
2021-09-28 08:00:00,336.0,329.61,329.44,60.980000000000004
2021-09-28 09:00:00,333.0,332.75,332.44,62.059999999999995
2021-09-28 10:00:00,329.0,339.86,339.29,66.02
2021-09-28 11:00:00,333.0,347.17,346.2,68.0
2021-09-28 12:00:00,337.0,356.73,355.38,71.96
2021-09-28 13:00:00,346.0,370.12,369.23,73.04
2021-09-28 14:00:00,353.0,386.15,383.54,75.02
2021-09-28 15:00:00,361.0,396.42,398.41,78.08
2021-09-28 16:00:00,365.0,409.57,409.76,78.98
2021-09-28 17:00:00,367.0,419.77,414.67,78.08
2021-09-28 18:00:00,366.0,414.59,408.64,77.0
2021-09-28 19:00:00,365.0,390.19,383.9,71.96
2021-09-28 20:00:00,352.0,362.03,356.61,69.98
2021-09-28 21:00:00,336.0,344.71,340.29,62.059999999999995
2021-09-28 22:00:00,318.0,323.16,322.1,66.02
2021-09-28 23:00:00,303.0,302.64,301.39,62.959999999999994
2021-09-29 00:00:00,289.0,288.48,287.96,62.959999999999994
2021-09-29 01:00:00,278.0,277.36,277.45,62.059999999999995
2021-09-29 02:00:00,272.0,269.56,270.23,59.0
2021-09-29 03:00:00,272.0,267.64,268.63,57.92
2021-09-29 04:00:00,279.0,272.27,271.59,55.04
2021-09-29 05:00:00,295.0,287.12,286.51,48.92
2021-09-29 06:00:00,315.0,310.96,310.47,50.0
2021-09-29 07:00:00,325.0,320.1,319.61,48.92
2021-09-29 08:00:00,330.0,322.15,321.59,55.94
2021-09-29 09:00:00,333.0,322.81,322.15,60.08
2021-09-29 10:00:00,337.0,328.18,327.55,66.92
2021-09-29 11:00:00,342.0,333.75,333.13,71.06
2021-09-29 12:00:00,351.0,342.08,342.49,73.04
2021-09-29 13:00:00,363.0,356.66,357.12,75.02
2021-09-29 14:00:00,376.0,371.27,371.45,78.98
2021-09-29 15:00:00,385.0,385.4,385.51,80.06
2021-09-29 16:00:00,391.0,395.91,396.15,80.96
2021-09-29 17:00:00,392.0,403.52,403.71,80.96
2021-09-29 18:00:00,388.0,400.11,399.95,78.98
2021-09-29 19:00:00,381.0,386.42,386.26,73.04
2021-09-29 20:00:00,365.0,365.5,364.78,69.98
2021-09-29 21:00:00,346.0,348.27,348.12,68.0
2021-09-29 22:00:00,324.0,321.7,324.1,62.959999999999994
2021-09-29 23:00:00,304.0,300.77,302.69,62.059999999999995
2021-09-30 00:00:00,289.0,289.85,287.67,59.0
2021-09-30 01:00:00,277.0,278.51,276.52,57.92
2021-09-30 02:00:00,271.0,270.1,268.27,59.0
2021-09-30 03:00:00,272.0,267.69,265.91,53.06
2021-09-30 04:00:00,276.0,271.49,269.58,53.96
2021-09-30 05:00:00,293.0,286.99,285.17,51.08
2021-09-30 06:00:00,312.0,312.34,310.96,53.96
2021-09-30 07:00:00,320.0,322.43,321.34,53.96
2021-09-30 08:00:00,327.0,325.12,324.23,57.02
2021-09-30 09:00:00,332.0,326.7,326.0,64.94
2021-09-30 10:00:00,341.0,333.26,332.94,69.98
2021-09-30 11:00:00,355.0,339.66,339.54,75.92
2021-09-30 12:00:00,370.0,351.36,351.46,78.08
2021-09-30 13:00:00,386.0,368.39,368.13,80.96
2021-09-30 14:00:00,404.0,385.35,385.11,84.02
2021-09-30 15:00:00,418.0,401.06,400.32,84.91999999999999
2021-09-30 16:00:00,429.0,413.14,412.83,86.0
2021-09-30 17:00:00,431.0,419.22,419.38,86.0
2021-09-30 18:00:00,420.0,413.19,412.42,84.91999999999999
2021-09-30 19:00:00,407.0,404.71,404.81,78.98
2021-09-30 20:00:00,385.0,382.3,382.07,75.92
2021-09-30 21:00:00,360.0,359.68,360.38,69.08
2021-09-30 22:00:00,335.0,334.46,334.95,66.92
2021-09-30 23:00:00,314.0,311.91,312.81,62.959999999999994
2021-10-01 00:00:00,297.0,297.28,296.42,60.08
2021-10-01 01:00:00,285.0,285.97,284.88,59.0
2021-10-01 02:00:00,278.0,277.7,276.92,59.0
2021-10-01 03:00:00,276.0,274.51,274.1,55.94
2021-10-01 04:00:00,280.0,276.55,276.44,53.96
2021-10-01 05:00:00,295.0,288.87,288.71,51.98
2021-10-01 06:00:00,313.0,312.23,311.76,53.96
2021-10-01 07:00:00,326.0,324.2,323.19,50.0
2021-10-01 08:00:00,335.0,328.4,327.05,55.94
2021-10-01 09:00:00,342.0,333.78,332.05,66.92
2021-10-01 10:00:00,352.0,339.31,337.44,73.94
2021-10-01 11:00:00,366.0,350.02,347.6,78.98
2021-10-01 12:00:00,383.0,364.15,360.53,84.02
2021-10-01 13:00:00,405.0,381.19,377.08,87.08000000000001
2021-10-01 14:00:00,429.0,398.37,394.46,87.98
2021-10-01 15:00:00,451.0,409.9,406.45,89.96000000000001
2021-10-01 16:00:00,463.0,418.42,415.63,91.03999999999999
2021-10-01 17:00:00,460.0,419.47,417.8,91.03999999999999
2021-10-01 18:00:00,442.0,408.38,407.02,89.96000000000001
2021-10-01 19:00:00,420.0,409.31,408.14,80.06
2021-10-01 20:00:00,393.0,390.08,384.83,75.92
2021-10-01 21:00:00,367.0,368.25,365.39,73.94
2021-10-01 22:00:00,342.0,343.35,342.53,71.96
2021-10-01 23:00:00,318.0,321.85,321.21,69.98
2021-10-02 00:00:00,298.0,298.93,302.32,64.94
2021-10-02 01:00:00,282.0,286.2,287.8,60.08
2021-10-02 02:00:00,272.0,275.72,278.43,59.0
2021-10-02 03:00:00,268.0,269.81,272.59,59.0
2021-10-02 04:00:00,268.0,267.69,269.35,53.96
2021-10-02 05:00:00,272.0,266.71,269.86,57.02
2021-10-02 06:00:00,279.0,276.57,277.89,55.04
2021-10-02 07:00:00,284.0,282.19,283.22,57.02
2021-10-02 08:00:00,292.0,289.59,290.66,57.92
2021-10-02 09:00:00,303.0,299.25,300.51,66.92
2021-10-02 10:00:00,315.0,308.61,309.83,73.94
2021-10-02 11:00:00,327.0,321.33,322.23,80.06
2021-10-02 12:00:00,345.0,336.23,337.31,82.04
2021-10-02 13:00:00,369.0,353.77,354.99,84.91999999999999
2021-10-02 14:00:00,395.0,372.33,373.03,87.98
2021-10-02 15:00:00,415.0,386.01,387.3,89.96000000000001
2021-10-02 16:00:00,428.0,397.56,398.7,91.03999999999999
2021-10-02 17:00:00,426.0,401.13,401.19,91.94
2021-10-02 18:00:00,412.0,389.77,390.52,89.06
2021-10-02 19:00:00,393.0,395.85,392.88,82.94
2021-10-02 20:00:00,369.0,372.63,373.85,75.92
2021-10-02 21:00:00,346.0,351.78,352.86,69.98
2021-10-02 22:00:00,322.0,328.0,331.24,69.98
2021-10-02 23:00:00,300.0,308.49,312.03,69.08
2021-10-03 00:00:00,282.0,288.35,291.64,66.92
2021-10-03 01:00:00,269.0,275.62,277.51,62.059999999999995
2021-10-03 02:00:00,260.0,264.74,266.58,55.94
2021-10-03 03:00:00,255.0,257.95,260.91,62.059999999999995
2021-10-03 04:00:00,252.0,254.12,256.25,60.980000000000004
2021-10-03 05:00:00,251.0,249.66,252.03,59.0
2021-10-03 06:00:00,251.0,252.58,253.34,51.08
2021-10-03 07:00:00,250.0,255.0,255.53,53.96
2021-10-03 08:00:00,256.0,262.69,263.11,53.06
2021-10-03 09:00:00,262.0,273.63,274.19,62.059999999999995
2021-10-03 10:00:00,268.0,284.95,285.66,71.06
2021-10-03 11:00:00,276.0,301.12,301.52,75.92
2021-10-03 12:00:00,285.0,320.04,320.25,78.98
2021-10-03 13:00:00,297.0,340.56,340.98,82.04
2021-10-03 14:00:00,315.0,361.51,362.49,84.02
2021-10-03 15:00:00,334.0,378.74,380.18,86.0
2021-10-03 16:00:00,348.0,392.53,393.55,86.0
2021-10-03 17:00:00,356.0,399.3,400.53,86.0
2021-10-03 18:00:00,355.0,393.26,394.67,80.06
2021-10-03 19:00:00,351.0,400.25,404.43,75.02
2021-10-03 20:00:00,336.0,380.52,384.3,69.98
2021-10-03 21:00:00,320.0,358.3,361.83,69.98
2021-10-03 22:00:00,300.0,334.78,335.57,64.94
2021-10-03 23:00:00,282.0,311.18,314.79,57.92
2021-10-04 00:00:00,270.0,288.52,294.54,59.0
2021-10-05 01:00:00,292.0,298.42,304.31,66.92
2021-10-05 02:00:00,285.0,289.17,293.42,62.059999999999995
2021-10-05 03:00:00,284.0,285.54,290.5,62.059999999999995
2021-10-05 04:00:00,288.0,287.58,292.49,60.980000000000004
2021-10-05 05:00:00,303.0,296.89,300.47,59.0
2021-10-05 06:00:00,323.0,318.05,321.33,55.94
2021-10-05 07:00:00,335.0,334.41,337.25,57.02
2021-10-05 08:00:00,344.0,341.23,343.98,57.92
2021-10-05 09:00:00,349.0,347.97,350.9,66.92
2021-10-05 10:00:00,359.0,355.44,358.42,73.94
2021-10-05 11:00:00,373.0,366.86,370.07,80.06
2021-10-05 12:00:00,389.0,381.3,385.42,82.94
2021-10-05 13:00:00,410.0,400.01,404.59,84.91999999999999
2021-10-05 14:00:00,427.0,416.56,422.66,87.98
2021-10-05 15:00:00,437.0,428.92,435.03,87.98
2021-10-05 16:00:00,441.0,433.83,439.12,87.98
2021-10-05 17:00:00,439.0,431.07,436.63,86.0
2021-10-05 18:00:00,429.0,418.03,425.15,82.04
2021-10-05 19:00:00,417.0,414.82,415.53,75.02
2021-10-05 20:00:00,396.0,393.83,394.74,75.02
2021-10-05 21:00:00,374.0,377.23,375.77,71.06
2021-10-05 22:00:00,349.0,351.55,351.56,69.08
2021-10-05 23:00:00,329.0,325.34,327.83,66.92
2021-10-06 00:00:00,311.0,300.72,305.06,66.02
2021-10-06 01:00:00,298.0,288.85,292.55,64.94
2021-10-06 02:00:00,290.0,280.15,283.27,62.959999999999994
2021-10-06 03:00:00,289.0,278.32,281.04,62.959999999999994
2021-10-06 04:00:00,295.0,282.38,283.34,62.959999999999994
2021-10-06 05:00:00,309.0,291.89,292.54,62.059999999999995
2021-10-06 06:00:00,330.0,313.57,315.83,62.059999999999995
2021-10-06 07:00:00,342.0,326.21,328.14,60.980000000000004
2021-10-06 08:00:00,350.0,329.78,331.4,62.059999999999995
2021-10-06 09:00:00,355.0,333.19,334.69,68.0
2021-10-06 10:00:00,358.0,337.35,338.42,69.98
2021-10-06 11:00:00,368.0,344.04,344.82,71.96
2021-10-06 12:00:00,380.0,350.68,351.01,75.92
2021-10-06 13:00:00,390.0,361.14,361.32,77.0
2021-10-06 14:00:00,397.0,371.54,371.91,78.08
2021-10-06 15:00:00,395.0,380.29,380.91,78.08
2021-10-06 16:00:00,388.0,384.72,385.15,78.08
2021-10-06 17:00:00,382.0,384.63,385.44,78.08
2021-10-06 18:00:00,379.0,381.2,382.0,75.02
2021-10-06 19:00:00,376.0,372.11,373.27,73.04
2021-10-06 20:00:00,363.0,353.65,353.76,71.06
2021-10-06 21:00:00,347.0,341.06,344.75,69.98
2021-10-06 22:00:00,326.0,323.14,323.44,68.0
2021-10-06 23:00:00,308.0,303.43,306.09,66.92
2021-10-07 00:00:00,293.0,292.71,292.17,62.959999999999994
2021-10-07 01:00:00,283.0,281.28,281.23,59.0
2021-10-07 02:00:00,277.0,273.25,273.21,59.0
2021-10-07 03:00:00,275.0,272.6,271.11,57.92
2021-10-07 04:00:00,280.0,275.07,275.33,57.02
2021-10-07 05:00:00,295.0,288.88,289.02,55.94
2021-10-07 06:00:00,317.0,312.72,312.6,57.02
2021-10-07 07:00:00,329.0,322.91,322.66,55.04
2021-10-07 08:00:00,332.0,323.55,322.96,55.04
2021-10-07 09:00:00,334.0,325.04,324.16,60.980000000000004
2021-10-07 10:00:00,338.0,326.5,325.1,64.04
2021-10-07 11:00:00,342.0,329.61,328.03,68.0
2021-10-07 12:00:00,345.0,332.87,331.35,73.04
2021-10-07 13:00:00,354.0,340.35,338.99,73.94
2021-10-07 14:00:00,366.0,349.23,347.75,77.0
2021-10-07 15:00:00,369.0,358.03,356.37,78.98
2021-10-07 16:00:00,366.0,363.78,361.51,78.98
2021-10-07 17:00:00,363.0,365.47,363.17,77.0
2021-10-07 18:00:00,361.0,365.91,363.5,73.04
2021-10-07 19:00:00,360.0,363.83,364.37,68.0
2021-10-07 20:00:00,350.0,345.33,347.29,66.02
2021-10-07 21:00:00,337.0,329.03,330.22,64.04
2021-10-07 22:00:00,318.0,311.51,311.98,62.059999999999995
2021-10-07 23:00:00,301.0,295.72,295.93,60.980000000000004
2021-10-08 00:00:00,290.0,286.42,285.7,59.0
2021-10-08 01:00:00,281.0,276.62,275.98,57.92
2021-10-08 02:00:00,275.0,269.37,268.75,57.02
2021-10-08 03:00:00,276.0,267.48,266.83,57.02
2021-10-08 04:00:00,280.0,271.84,271.2,57.02
2021-10-08 05:00:00,295.0,283.76,283.17,55.94
2021-10-08 06:00:00,314.0,306.02,305.45,55.94
2021-10-08 07:00:00,325.0,317.22,316.58,55.94
2021-10-08 08:00:00,325.0,318.86,318.05,55.94
2021-10-08 09:00:00,320.0,319.93,319.01,55.94
2021-10-08 10:00:00,319.0,320.58,319.61,59.0
2021-10-08 11:00:00,320.0,323.5,322.31,62.059999999999995
2021-10-08 12:00:00,325.0,326.0,324.53,64.04
2021-10-08 13:00:00,330.0,332.69,331.01,66.92
2021-10-08 14:00:00,335.0,340.15,338.34,69.08
2021-10-08 15:00:00,341.0,346.36,344.65,69.98
2021-10-08 16:00:00,345.0,351.0,349.55,71.96
2021-10-08 17:00:00,343.0,351.63,350.37,71.06
2021-10-08 18:00:00,341.0,351.55,350.64,69.08
2021-10-08 19:00:00,340.0,350.44,349.93,64.04
2021-10-08 20:00:00,330.0,333.57,332.81,62.059999999999995
2021-10-08 21:00:00,320.0,318.24,317.42,57.92
2021-10-08 22:00:00,304.0,303.27,302.51,57.02
2021-10-08 23:00:00,290.0,288.11,287.36,51.98
2021-10-09 00:00:00,280.0,273.64,274.57,53.96
2021-10-09 01:00:00,270.0,262.79,263.61,53.96
2021-10-09 02:00:00,262.0,254.77,255.46,50.0
2021-10-09 03:00:00,259.0,251.16,251.82,48.92
2021-10-09 04:00:00,261.0,251.69,252.32,50.0
2021-10-09 05:00:00,266.0,255.82,256.4,48.92
2021-10-09 06:00:00,272.0,263.91,264.49,48.02
2021-10-09 07:00:00,276.0,266.56,267.21,44.96
2021-10-09 08:00:00,280.0,270.63,271.31,48.02
2021-10-09 09:00:00,280.0,275.2,275.9,55.94
2021-10-09 10:00:00,280.0,277.32,278.03,60.980000000000004
2021-10-09 11:00:00,278.0,279.2,280.1,64.04
2021-10-09 12:00:00,276.0,279.59,280.8,66.02
2021-10-09 13:00:00,278.0,282.6,284.08,69.08
2021-10-09 14:00:00,283.0,288.09,289.66,71.06
2021-10-09 15:00:00,288.0,295.64,297.45,71.96
2021-10-09 16:00:00,295.0,302.99,305.1,73.04
2021-10-09 17:00:00,304.0,306.94,309.07,71.96
2021-10-09 18:00:00,309.0,312.32,313.76,71.06
2021-10-09 19:00:00,309.0,316.08,317.07,66.02
2021-10-09 20:00:00,300.0,300.61,301.44,64.04
2021-10-09 21:00:00,291.0,286.32,287.38,59.0
2021-10-09 22:00:00,277.0,274.0,275.15,57.02
2021-10-09 23:00:00,264.0,262.65,263.77,51.98
2021-10-10 00:00:00,255.0,257.61,257.26,48.92
2021-10-10 01:00:00,248.0,248.51,248.21,53.06
2021-10-10 02:00:00,243.0,241.23,240.96,53.96
2021-10-10 03:00:00,241.0,237.43,237.16,50.0
2021-10-10 04:00:00,240.0,236.71,236.48,50.0
2021-10-10 05:00:00,240.0,237.66,237.38,50.0
2021-10-10 06:00:00,241.0,241.31,241.07,48.02
2021-10-10 07:00:00,239.0,240.83,240.44,46.94
2021-10-10 08:00:00,241.0,243.97,243.6,48.92
2021-10-10 09:00:00,242.0,248.55,248.37,57.02
2021-10-10 10:00:00,245.0,251.57,251.49,64.94
2021-10-10 11:00:00,249.0,255.56,255.53,69.08
2021-10-10 12:00:00,254.0,258.67,258.54,71.96
2021-10-10 13:00:00,260.0,264.29,264.07,75.02
2021-10-10 14:00:00,270.0,273.47,272.15,75.92
2021-10-10 15:00:00,282.0,285.0,283.9,78.08
2021-10-10 16:00:00,296.0,296.86,295.5,78.98
2021-10-10 17:00:00,306.0,304.66,302.51,78.98
2021-10-10 18:00:00,311.0,312.12,310.47,75.92
2021-10-10 19:00:00,313.0,316.35,316.19,71.06
2021-10-10 20:00:00,305.0,305.0,304.7,68.0
2021-10-10 21:00:00,294.0,291.73,291.27,64.04
2021-10-10 22:00:00,278.0,278.7,278.2,62.059999999999995
2021-10-10 23:00:00,264.0,265.65,265.16,57.92
2021-10-11 00:00:00,254.0,252.47,252.83,53.06
2021-10-11 01:00:00,247.0,244.0,244.53,57.92
2021-10-11 02:00:00,244.0,239.99,240.42,50.0
2021-10-11 03:00:00,246.0,239.83,240.18,51.08
2021-10-11 04:00:00,258.0,246.39,246.68,55.94
2021-10-11 05:00:00,275.0,261.08,261.31,53.06
2021-10-11 06:00:00,298.0,287.75,287.99,57.92
2021-10-11 07:00:00,312.0,303.66,304.14,55.94
2021-10-11 08:00:00,319.0,309.44,310.14,57.02
2021-10-11 09:00:00,318.0,312.6,313.5,59.0
2021-10-11 10:00:00,317.0,318.47,319.32,60.980000000000004
2021-10-11 11:00:00,311.0,325.78,327.25,62.959999999999994
2021-10-11 12:00:00,308.0,332.15,333.2,64.94
2021-10-11 13:00:00,306.0,342.09,343.37,68.0
2021-10-11 14:00:00,305.0,354.05,355.5,69.08
2021-10-11 15:00:00,310.0,363.73,365.78,69.98
2021-10-11 16:00:00,313.0,373.02,374.32,69.98
2021-10-11 17:00:00,321.0,376.06,376.6,69.08
2021-10-11 18:00:00,329.0,381.39,382.21,66.92
2021-10-11 19:00:00,332.0,377.92,378.9,64.94
2021-10-11 20:00:00,323.0,352.88,354.62,62.959999999999994
2021-10-11 21:00:00,311.0,330.55,332.43,60.08
2021-10-11 22:00:00,295.0,311.75,313.52,60.08
2021-10-11 23:00:00,282.0,296.66,298.11,59.0
2021-10-12 00:00:00,273.0,284.49,285.44,57.92
2021-10-12 01:00:00,266.0,276.07,276.52,55.94
2021-10-12 02:00:00,261.0,269.92,269.82,55.94
2021-10-12 03:00:00,262.0,267.06,267.42,55.94
2021-10-12 04:00:00,269.0,271.76,271.87,53.06
2021-10-12 05:00:00,287.0,284.12,284.57,51.98
2021-10-12 06:00:00,308.0,307.52,307.79,51.08
2021-10-12 07:00:00,323.0,320.43,321.04,51.08
2021-10-12 08:00:00,325.0,321.73,322.46,51.08
2021-10-12 09:00:00,320.0,323.63,324.04,55.04
2021-10-12 10:00:00,314.0,325.23,325.95,57.92
2021-10-12 11:00:00,310.0,328.17,329.02,62.059999999999995
2021-10-12 12:00:00,310.0,335.2,335.91,66.02
2021-10-12 13:00:00,311.0,344.32,345.4,66.92
2021-10-12 14:00:00,313.0,355.19,356.24,69.98
2021-10-12 15:00:00,315.0,362.44,364.46,69.08
2021-10-12 16:00:00,322.0,369.06,371.09,69.98
2021-10-12 17:00:00,331.0,373.08,374.23,69.08
2021-10-12 18:00:00,338.0,377.69,378.59,66.92
2021-10-12 19:00:00,341.0,375.06,375.99,62.959999999999994
2021-10-12 20:00:00,330.0,352.31,352.95,59.0
2021-10-12 21:00:00,317.0,330.96,332.16,53.96
2021-10-12 22:00:00,302.0,311.17,312.2,51.98
2021-10-12 23:00:00,288.0,294.06,295.15,48.02
2021-10-13 00:00:00,278.0,287.02,286.16,48.02
2021-10-13 01:00:00,270.0,277.85,276.99,42.08
2021-10-13 02:00:00,266.0,270.52,269.75,46.94
2021-10-13 03:00:00,268.0,268.65,267.91,41.0
2021-10-13 04:00:00,277.0,273.15,272.44,42.08
2021-10-13 05:00:00,294.0,285.82,285.19,44.06
2021-10-13 06:00:00,317.0,308.22,307.65,39.02
2021-10-13 07:00:00,330.0,321.1,320.42,42.980000000000004
2021-10-13 08:00:00,333.0,322.49,321.65,42.08
2021-10-13 09:00:00,328.0,323.1,322.14,51.98
2021-10-13 10:00:00,324.0,324.89,323.75,59.0
2021-10-13 11:00:00,324.0,329.0,327.61,64.04
2021-10-13 12:00:00,324.0,333.21,331.52,66.92
2021-10-13 13:00:00,326.0,342.18,340.07,69.98
2021-10-13 14:00:00,332.0,350.8,347.79,71.06
2021-10-13 15:00:00,336.0,355.96,353.42,73.04
2021-10-13 16:00:00,340.0,359.94,357.38,73.94
2021-10-13 17:00:00,344.0,361.88,359.33,73.94
2021-10-13 18:00:00,350.0,364.32,362.51,71.06
2021-10-13 19:00:00,352.0,364.44,363.26,66.02
2021-10-13 20:00:00,341.0,348.22,346.98,60.08
2021-10-13 21:00:00,326.0,332.53,331.09,59.0
2021-10-13 22:00:00,308.0,314.33,312.86,55.94
2021-10-13 23:00:00,295.0,297.82,296.5,57.02
2021-10-14 00:00:00,285.0,287.13,287.06,53.06
2021-10-14 01:00:00,278.0,277.56,277.45,51.98
2021-10-14 02:00:00,273.0,270.66,270.52,51.08
2021-10-14 03:00:00,273.0,269.19,268.97,48.92
2021-10-14 04:00:00,280.0,273.54,273.27,51.08
2021-10-14 05:00:00,296.0,287.43,287.11,46.04
2021-10-14 06:00:00,321.0,311.36,311.0,44.96
2021-10-14 07:00:00,336.0,323.71,323.35,42.980000000000004
2021-10-14 08:00:00,336.0,323.34,323.04,42.08
2021-10-14 09:00:00,329.0,322.47,322.37,57.02
2021-10-14 10:00:00,324.0,322.61,322.74,60.980000000000004
2021-10-14 11:00:00,322.0,324.27,324.6,64.04
2021-10-14 12:00:00,324.0,327.83,328.29,68.0
2021-10-14 13:00:00,329.0,335.92,337.07,69.98
2021-10-14 14:00:00,334.0,345.03,346.03,71.96
2021-10-14 15:00:00,338.0,351.69,353.71,73.04
2021-10-14 16:00:00,345.0,358.47,360.07,73.94
2021-10-14 17:00:00,352.0,362.04,363.62,75.02
2021-10-14 18:00:00,358.0,366.24,368.62,71.96
2021-10-14 19:00:00,359.0,364.36,367.51,68.0
2021-10-14 20:00:00,348.0,343.05,346.59,64.94
2021-10-14 21:00:00,333.0,326.99,328.62,60.08
2021-10-14 22:00:00,317.0,309.47,309.67,53.96
2021-10-14 23:00:00,304.0,294.05,294.0,55.94
2021-10-15 00:00:00,294.0,284.99,284.96,50.0
2021-10-15 01:00:00,285.0,275.62,275.56,51.08
2021-10-15 02:00:00,279.0,268.48,268.44,48.92
2021-10-15 03:00:00,278.0,266.49,266.44,50.0
2021-10-15 04:00:00,284.0,270.49,270.44,48.02
2021-10-15 05:00:00,299.0,282.09,282.04,48.92
2021-10-15 06:00:00,322.0,304.13,304.09,46.94
2021-10-15 07:00:00,336.0,317.97,317.82,46.04
2021-10-15 08:00:00,337.0,319.94,319.64,46.04
2021-10-15 09:00:00,332.0,320.34,320.0,55.94
2021-10-15 10:00:00,330.0,321.51,321.18,62.959999999999994
2021-10-15 11:00:00,331.0,324.8,324.81,66.92
2021-10-15 12:00:00,335.0,329.94,329.97,71.96
2021-10-15 13:00:00,343.0,338.55,338.49,75.92
2021-10-15 14:00:00,349.0,347.29,347.37,78.98
2021-10-15 15:00:00,354.0,353.27,353.36,80.96
2021-10-15 16:00:00,359.0,358.95,358.89,82.04
2021-10-15 17:00:00,361.0,360.71,360.8,80.96
2021-10-15 18:00:00,359.0,361.64,361.41,78.98
2021-10-15 19:00:00,353.0,355.14,355.7,73.94
2021-10-15 20:00:00,340.0,333.26,333.21,69.08
2021-10-15 21:00:00,325.0,318.43,317.91,62.959999999999994
2021-10-15 22:00:00,308.0,303.48,303.01,64.04
2021-10-15 23:00:00,293.0,288.51,288.12,60.08
2021-10-16 00:00:00,282.0,278.45,278.05,57.02
2021-10-16 01:00:00,272.0,267.49,267.05,48.02
2021-10-16 02:00:00,266.0,259.11,258.65,51.98
2021-10-16 03:00:00,262.0,255.15,254.64,53.06
2021-10-16 04:00:00,263.0,255.09,254.57,50.0
2021-10-16 05:00:00,270.0,258.54,258.11,48.02
2021-10-16 06:00:00,278.0,266.34,266.0,48.02
2021-10-16 07:00:00,283.0,272.13,271.73,46.04
2021-10-16 08:00:00,285.0,276.72,276.37,48.02
2021-10-16 09:00:00,285.0,280.77,280.63,57.02
2021-10-16 10:00:00,286.0,283.92,284.04,62.059999999999995
2021-10-16 11:00:00,289.0,287.56,288.2,69.98
2021-10-16 12:00:00,292.0,293.04,293.05,75.92
2021-10-16 13:00:00,297.0,299.59,299.75,80.06
2021-10-16 14:00:00,307.0,308.49,308.49,82.04
2021-10-16 15:00:00,318.0,316.89,316.84,82.94
2021-10-16 16:00:00,329.0,325.26,325.91,84.02
2021-10-16 17:00:00,338.0,329.39,331.32,84.02
2021-10-16 18:00:00,335.0,332.2,334.54,80.06
2021-10-16 19:00:00,327.0,328.59,328.66,71.06
2021-10-16 20:00:00,315.0,306.65,309.85,68.0
2021-10-16 21:00:00,303.0,293.06,294.02,68.0
2021-10-16 22:00:00,287.0,280.71,280.46,57.92
2021-10-16 23:00:00,271.0,268.91,268.73,57.92
2021-10-17 00:00:00,259.0,262.07,262.25,55.94
2021-10-17 01:00:00,250.0,252.31,252.57,53.06
2021-10-17 02:00:00,245.0,244.55,244.69,51.08
2021-10-17 03:00:00,242.0,240.17,240.25,48.92
2021-10-17 04:00:00,242.0,238.69,238.71,50.0
2021-10-17 05:00:00,244.0,238.91,238.88,50.0
2021-10-17 06:00:00,246.0,242.23,242.14,48.92
2021-10-17 07:00:00,247.0,244.77,244.81,46.04
2021-10-17 08:00:00,255.0,248.79,248.89,53.06
2021-10-17 09:00:00,259.0,253.26,253.53,60.08
2021-10-17 10:00:00,258.0,257.54,257.94,66.92
2021-10-17 11:00:00,256.0,263.14,263.85,71.96
2021-10-17 12:00:00,261.0,269.58,270.76,75.02
2021-10-17 13:00:00,267.0,277.94,279.32,77.0
2021-10-17 14:00:00,273.0,287.58,289.12,80.96
2021-10-17 15:00:00,286.0,297.8,299.2,82.04
2021-10-17 16:00:00,295.0,304.92,307.38,80.96
2021-10-17 17:00:00,299.0,310.75,313.18,78.98
2021-10-17 18:00:00,304.0,314.59,317.35,71.96
2021-10-17 19:00:00,305.0,318.45,319.22,64.94
2021-10-17 20:00:00,298.0,306.05,306.74,60.980000000000004
2021-10-17 21:00:00,290.0,293.5,294.08,59.0
2021-10-17 22:00:00,279.0,280.64,281.24,60.08
2021-10-17 23:00:00,265.0,268.0,268.6,57.92
2021-10-18 00:00:00,256.0,258.98,258.31,57.02
